State,Year,Births,ChronicHypertensionBirths,DiabetesBirths,EnclampsiaBirths,Pregnancy-AssociatedHypertensionBirths,TobaccoUseBirths,HospitalBirths,BirthCenterBirths,ResidenceBirths,MD_Delivery,DO_Delivery,CNM_Delivery,OtherMidwife_Delivery,Other_Delivery_Attendant,Vaginal_Delivery,Cesarean_Delivery,Married,Unmarried,NoPrenatalCare,1stMonthInitialCare,2ndMonthInitialCare,3rdMonthInitialCare,4thMonthInitialCare,5thMonthInitialCare,6thMonthInitialCare,7thMonthInitialCare,8thMonthInitialCare,9thMonthInitialCare,UnknownInitialCare,NotReportedInitialCare,Under20Weeks,20-27Weeks,28-31Weeks,32-35Weeks,36Weeks,37-39Weeks,40Weeks,41Weeks,42PlusWeeks
New York,2018,226238,4646.0,20343.0,602.0,14218.0,9750.0,,540,1182.0,187729,13928.0,22684,2922.0,1752,,138645.0,,70960,,0.0,9469.0,94631,72032,18805.0,8270.0,4985,4329,3935.0,6356,7157.0,,43,1247.0,1850,4375.0,4706,62478,58480.0,6586
New York,2019,221539,4864.0,20013.0,556.0,15221.0,8821.0,,535,1273.0,182529,13881.0,23260,2849.0,1713,,138519.0,,71152,,1628.0,8424.0,94589,70640,18290.0,8012.0,4796,4020,3765.0,5298,7669.0,,33,1249.0,1852,4231.0,5041,61770,56139.0,5817
New York,2020,209338,5146.0,21059.0,518.0,16141.0,7763.0,,574,1304.0,170892,13970.0,22514,3448.0,1751,,136966.0,,70661,,1616.0,8452.0,86477,69070,17116.0,7640.0,4620,3756,3549.0,5797,9190.0,,49,1189.0,1748,4126.0,4890,65195,54802.0,7527
New York,2021,210742,5576.0,21721.0,595.0,16865.0,6322.0,,655,1421.0,170724,15055.0,22985,3429.0,1664,,134309.0,,69703,,1682.0,7919.0,84757,68144,17166.0,7866.0,4702,3865,3558.0,6234,7268.0,,70,1181.0,1707,4241.0,4884,65811,54291.0,7354
New York,2022,207774,5965.0,20785.0,611.0,16638.0,4996.0,,865,1463.0,166608,16644.0,22788,3614.0,1549,,83880.0,,71401,,2023.0,0.0,80034,71865,17175.0,7385.0,4809,4180,2949.0,5433,5872.0,,57,1124.0,1267,4362.0,5490,65115,50924.0,7273
New York,2023,203612,6034.0,20410.0,628.0,16307.0,3969.0,,1173,1351.0,161930,16157.0,23656,12063.0,1557,,83785.0,,71295,,1490.0,9338.0,77818,72402,17526.0,7511.0,4872,4346,3132.0,4637,,,73,1010.0,1245,4289.0,5276,138529,46543.0,7345
South Carolina,2010,58342,1587.0,3620.0,0.0,3164.0,0.0,,1097,1301.0,105997,1963.0,13632,11297.0,566,,83138.0,,71944,,1880.0,9089.0,0,71111,17332.0,7694.0,0,0,3472.0,0,,,62,1004.0,1201,10309.0,5398,137677,43955.0,7684
South Carolina,2011,57393,1563.0,3421.0,0.0,3036.0,13103.0,,876,1230.0,101688,2742.0,14815,11924.0,726,,82865.0,,70943,,1770.0,8993.0,36060,0,0.0,0.0,4124,2439,3766.0,1796,,,45,1024.0,1243,9962.0,5369,139765,43360.0,7735
South Carolina,2012,57155,1431.0,3573.0,0.0,3297.0,12771.0,,825,1403.0,101011,2723.0,14933,12236.0,725,,85228.0,,70304,,1890.0,10014.0,36266,40386,15095.0,7219.0,3901,2297,0.0,1971,,,58,1001.0,1201,9862.0,5337,135650,41673.0,7689
South Carolina,2013,56795,1250.0,3948.0,0.0,3822.0,12303.0,,709,1598.0,100274,2781.0,14977,12665.0,114,,85379.0,,69370,,1666.0,7372.0,35518,40324,14554.0,7049.0,4045,2494,1490.0,1712,,,66,1042.0,1253,9571.0,5530,136658,27413.0,7351
South Carolina,2014,57627,1483.0,4372.0,0.0,4079.0,11893.0,,598,1670.0,100633,3485.0,16037,12423.0,132,,85204.0,,67754,,1617.0,8292.0,42564,39933,14273.0,6856.0,4031,2862,1534.0,1392,,,37,965.0,1210,9659.0,5565,136118,26302.0,6780
South Carolina,2015,58139,1600.0,4336.0,0.0,4024.0,11300.0,,528,1761.0,100670,4272.0,14907,13100.0,179,,84828.0,,71120,,1532.0,7177.0,42608,36001,12557.0,6786.0,3866,2736,1676.0,1091,,,48,1053.0,1339,9139.0,5502,135834,26118.0,5478
South Carolina,2016,57342,1697.0,4380.0,0.0,,10780.0,,643,,100547,4514.0,14855,12857.0,418,,83935.0,,72038,,1425.0,6325.0,44203,38327,12970.0,6651.0,3773,2700,1804.0,691,,,61,969.0,1190,9522.0,5466,133305,26390.0,5038
South Carolina,2017,57029,1775.0,,0.0,,10403.0,,661,,98944,4273.0,15718,13656.0,300,,84203.0,,71136,,1396.0,5251.0,42903,37488,12392.0,6726.0,3651,2793,1856.0,799,,,36,933.0,1229,9467.0,5324,132054,26822.0,4627
South Carolina,2018,56669,,,0.0,,,,582,,97354,4805.0,15012,11614.0,38,,81757.0,,78225,,1222.0,3508.0,41313,39118,12321.0,6457.0,3638,2822,1857.0,921,,,53,868.0,1204,9185.0,5255,133051,26237.0,4677
South Carolina,2019,57038,,,0.0,,,,609,,95141,5409.0,15664,11587.0,15,,83936.0,,78058,,1235.0,3420.0,40941,40485,12005.0,6323.0,3654,2823,1923.0,995,,,47,938.0,1289,9226.0,5298,128494,26160.0,4542
South Carolina,2020,55704,,,0.0,,,,613,,92353,5962.0,16412,12517.0,14,,84620.0,,77764,,1390.0,3771.0,39758,41119,11823.0,6065.0,3393,2685,1998.0,1141,,,89,863.0,1200,8727.0,5396,132177,25015.0,1580
South Carolina,2021,57185,,,0.0,,,,707,,94385,5897.0,17961,12403.0,14,,82853.0,,78158,,1325.0,3269.0,40622,42312,11738.0,6022.0,3244,2596,2219.0,1029,,,92,857.0,1182,9270.0,5303,131297,24630.0,1623
South Carolina,2022,57820,,,,,,,695,,94758,6447.0,17879,12625.0,13,,95735.0,,78847,,1690.0,5129.0,39504,44892,11735.0,5481.0,3672,2936,1990.0,778,,,86,885.0,1474,9016.0,2465,129896,23277.0,1655
South Carolina,2023,57729,,,,,,,716,,91914,7084.0,18697,7970.0,13,,94439.0,,78939,,1893.0,5202.0,38687,44146,12069.0,6111.0,3414,2688,2020.0,1104,,,104,889.0,1386,8940.0,2260,71710,22221.0,1745
Texas,2010,386118,,,,,,,756,,109456,18553.0,9426,7571.0,13,,95504.0,,78765,,1899.0,5110.0,42769,44490,12412.0,6136.0,4416,2911,2164.0,10642,,,83,1014.0,1549,5609.0,2430,71557,22000.0,1893
Texas,2011,377445,,,,,,,694,,107730,18836.0,9569,8098.0,21,,95753.0,,77724,,2312.0,4448.0,42935,46422,15356.0,7254.0,4290,2980,2100.0,8114,,,73,1081.0,1348,5427.0,2243,71635,22396.0,1821
Texas,2012,382727,,,,,,,782,,107522,19004.0,10039,8063.0,15,,96857.0,,76788,,2319.0,4860.0,41240,47358,15611.0,7106.0,4486,3139,1885.0,8149,,,78,1101.0,1467,5376.0,2210,70455,21780.0,1764
Texas,2013,387340,,,,,,,967,,107814,19563.0,9444,8878.0,56,,96885.0,,75850,,0.0,4558.0,41108,48487,15659.0,7329.0,4828,3201,2029.0,6738,,,80,1085.0,1376,5168.0,2265,71365,29327.0,1610
Texas,2014,399766,,,,,,,896,,107692,19967.0,9727,7668.0,142,,95520.0,,72905,,1640.0,3321.0,53391,49285,16272.0,7699.0,4458,3511,2192.0,2627,,,74,970.0,1363,5192.0,2329,71421,28569.0,1306
Texas,2015,403618,,,,,,,891,,105775,20897.0,10345,6226.0,42,,95397.0,,74543,,2017.0,2602.0,53900,43514,13851.0,7207.0,4403,3439,2222.0,2568,,,85,944.0,1400,5395.0,2305,71805,28576.0,1140
Texas,2016,398047,,,,,,,16,,103092,22263.0,10594,6840.0,147,,93528.0,,73922,,2514.0,2753.0,52360,44488,13495.0,6891.0,4280,3429,2426.0,1896,,,70,1044.0,1307,5749.0,2310,72838,28048.0,1119
Texas,2017,382050,,,,,,,16,,100250,23229.0,11134,7950.0,121,,92765.0,,73094,,2234.0,2716.0,52144,46993,13621.0,6842.0,4212,3258,2393.0,1546,,,74,969.0,1404,5607.0,2387,73229,27775.0,1021
Texas,2018,378624,,,,,,,29,,98361,23066.0,11498,8761.0,124,,88671.0,,31006,,2692.0,2471.0,52207,47563,13309.0,6867.0,3987,3157,2326.0,1230,,,69,881.0,1187,5660.0,2260,75511,27989.0,1111
Texas,2019,377599,,,,,,,63,,96884,23443.0,11863,9941.0,134,,88914.0,,30426,,1928.0,2191.0,51985,47599,12738.0,6454.0,3768,2975,2341.0,958,,,79,924.0,1327,5596.0,2369,75425,27246.0,1177
Texas,2020,368190,,,,,,,78,,92077,23060.0,11549,10286.0,148,,87933.0,,30452,,2159.0,2092.0,50012,48108,12653.0,6316.0,3536,2667,2172.0,1060,,,32,807.0,1256,5767.0,2204,79334,26735.0,11289
Texas,2021,373594,,,,,,,73,,92418,22453.0,12083,10243.0,125,,86948.0,,30858,,2247.0,1916.0,51014,46777,12130.0,6060.0,3239,2547,2091.0,1065,,,14,847.0,1252,5809.0,2163,79241,25893.0,11280
Texas,2022,389741,,,,,,,98,,89715,22786.0,12625,10771.0,106,,34775.0,,30827,,2942.0,1912.0,49063,48020,11521.0,5654.0,3502,2710,1873.0,1008,,,26,833.0,513,5978.0,5219,79301,24414.0,11215
Texas,2023,387945,,,,,,,112,,86308,23257.0,14253,,87,,34392.0,,30920,,3307.0,1832.0,48098,47749,11760.0,5555.0,3411,2761,1733.0,827,,,30,866.0,499,5888.0,5009,87071,22330.0,11624
Washington,2010,86539,,,,,,,185,,39405,10883.0,2495,,164,,34929.0,,30367,,4589.0,1880.0,13744,47327,11942.0,5664.0,2170,1525,1901.0,2625,,,21,365.0,432,6241.0,4884,87156,21379.0,12228
Washington,2011,86976,,,,,,,178,,38179,11395.0,2266,,427,,35327.0,,29102,,5523.0,1974.0,14027,17514,7530.0,3688.0,2080,1426,1964.0,2695,,,24,355.0,492,6248.0,4797,87376,21098.0,11915
Washington,2012,87463,,,,,,,226,,37703,12566.0,2017,,633,,35681.0,,28780,,4954.0,2711.0,14663,17137,7009.0,3405.0,1995,1312,1091.0,2851,,,20,395.0,490,6304.0,4910,88211,20284.0,11740
Washington,2013,86577,,,,,,,268,,37154,13624.0,2157,,556,,35895.0,,27696,,1375.0,2659.0,14895,17737,6495.0,3156.0,1839,1305,1123.0,3535,,,25,316.0,481,6353.0,4800,89191,8845.0,11495
Washington,2014,88585,,,,,,,333,,35852,14477.0,2477,,524,,35775.0,,26465,,1310.0,2152.0,18872,17544,6499.0,3109.0,1806,1505,1020.0,1987,,,17,373.0,446,6445.0,4969,88722,9077.0,10770
Washington,2015,88990,,,,,,,390,,34877,15040.0,2661,,544,,34058.0,,26958,,1545.0,2027.0,19508,15815,5390.0,2868.0,1677,1353,1003.0,1193,,,21,315.0,503,6377.0,4911,88256,8932.0,9278
Washington,2016,90505,,,,,,,1679,,34272,15294.0,2389,,752,,33454.0,,27142,,1846.0,1880.0,18857,16552,5329.0,2699.0,1781,1362,1046.0,1187,,,16,330.0,478,6338.0,5113,88166,9197.0,7976
Washington,2017,87562,,,,,,,1454,,32630,14737.0,2013,,779,,33359.0,,26444,,2589.0,2054.0,19120,16402,5571.0,2864.0,1542,1273,979.0,1168,,,13,342.0,457,6217.0,5193,88193,9213.0,7589
Washington,2018,86085,,,,,,,1670,,32408,14719.0,1932,,778,,32333.0,,83832,,2203.0,1926.0,19462,15242,5118.0,2557.0,1532,1282,1066.0,1077,,,31,328.0,443,6117.0,5049,90037,9043.0,7144
Washington,2019,84895,,,,,,,1672,,31218,15291.0,1789,,897,,32677.0,,83417,,2088.0,1944.0,19811,15230,4829.0,2453.0,1543,1173,921.0,530,,,29,307.0,513,6383.0,5165,88122,8626.0,7024
Washington,2020,83086,,,,,,,1759,,29612,15228.0,1688,,1021,,32631.0,,82808,,2042.0,1964.0,18378,15123,4586.0,2314.0,1296,1125,883.0,822,,,82,259.0,478,5992.0,4813,89613,7883.0,2190
Washington,2021,83911,,,,,,,1666,,29401,15926.0,1841,,1022,,32048.0,,82318,,2002.0,1706.0,19572,15174,4528.0,2322.0,1271,1050,772.0,625,,,72,327.0,452,6191.0,4606,88155,7327.0,2121
Washington,2022,83333,,,,,,,1661,,29212,15887.0,2026,,1070,,98265.0,,83885,,2055.0,2714.0,18362,15697,4291.0,2067.0,1323,1016,856.0,578,,,85,286.0,1452,6332.0,2649,88079,6736.0,2172
Washington,2023,80932,,,,,,,1711,,28681,15960.0,1905,,1062,,98129.0,,82966,,1885.0,2431.0,17265,16406,4483.0,2073.0,1291,980,710.0,609,,,76,282.0,1411,6065.0,2581,36521,6245.0,2280
